TITLE = "  "
VARIABLES = "x_mat","y_mat","x_cur","y_cur"
ZONE N=63, E= 40, F=FEPOINT, ET=QUADRILATERAL, SOLUTIONTIME= 1.0000e+00
1.4881e+00 7.5459e-01 1.4882e+00 7.5161e-01
1.4881e+00 1.2546e+00 1.4893e+00 1.2517e+00
1.4881e+00 2.5459e-01 1.4871e+00 2.5134e-01
1.9872e+00 8.1962e-01 1.9872e+00 8.1518e-01
1.9872e+00 1.3196e+00 1.9885e+00 1.3153e+00
1.9872e+00 3.1962e-01 1.9860e+00 3.1492e-01
2.4875e+00 8.7469e-01 2.4874e+00 8.6867e-01
2.4875e+00 1.3747e+00 2.4888e+00 1.3689e+00
2.4875e+00 3.7469e-01 2.4861e+00 3.6844e-01
2.9888e+00 9.1978e-01 2.9886e+00 9.1211e-01
2.9888e+00 1.4198e+00 2.9900e+00 1.4123e+00
2.9888e+00 4.1978e-01 2.9872e+00 4.1191e-01
3.4909e+00 9.5486e-01 3.4906e+00 9.4556e-01
3.4909e+00 1.4549e+00 3.4919e+00 1.4458e+00
3.4909e+00 4.5486e-01 3.4892e+00 4.4538e-01
3.9936e+00 9.7994e-01 3.9931e+00 9.6906e-01
3.9936e+00 1.4799e+00 3.9943e+00 1.4693e+00
3.9936e+00 4.7994e-01 3.9919e+00 4.6892e-01
4.4967e+00 9.9498e-01 4.4960e+00 9.8269e-01
4.4967e+00 1.4950e+00 4.4970e+00 1.4830e+00
4.4967e+00 4.9498e-01 4.4949e+00 4.8258e-01
5.0000e+00 1.0000e+00 4.9990e+00 9.8652e-01
5.0000e+00 1.5000e+00 4.9998e+00 1.4869e+00
5.0000e+00 5.0000e-01 4.9983e+00 4.8646e-01
5.5033e+00 9.9498e-01 5.5021e+00 9.8065e-01
5.5033e+00 1.4950e+00 5.5025e+00 1.4810e+00
5.5033e+00 4.9498e-01 5.5017e+00 4.8063e-01
6.0064e+00 9.7994e-01 6.0049e+00 9.6515e-01
6.0064e+00 1.4799e+00 6.0049e+00 1.4656e+00
6.0064e+00 4.7994e-01 6.0051e+00 4.6521e-01
6.5091e+00 9.5486e-01 6.5075e+00 9.4017e-01
6.5091e+00 1.4549e+00 6.5069e+00 1.4405e+00
6.5091e+00 4.5486e-01 6.5081e+00 4.4030e-01
7.0112e+00 9.1978e-01 7.0095e+00 9.0647e-01
7.0112e+00 1.4198e+00 7.0084e+00 1.4069e+00
7.0112e+00 4.1978e-01 7.0106e+00 4.0651e-01
7.5125e+00 8.7469e-01 7.5107e+00 8.6325e-01
7.5125e+00 1.3747e+00 7.5092e+00 1.3636e+00
7.5125e+00 3.7469e-01 7.5122e+00 3.6321e-01
8.0128e+00 8.1962e-01 8.0110e+00 8.1037e-01
8.0128e+00 1.3196e+00 8.0092e+00 1.3107e+00
8.0128e+00 3.1962e-01 8.0127e+00 3.1026e-01
8.5119e+00 7.5459e-01 8.5101e+00 7.4771e-01
8.5119e+00 1.2546e+00 8.5082e+00 1.2479e+00
8.5119e+00 2.5459e-01 8.5120e+00 2.4755e-01
9.0096e+00 6.7962e-01 9.0079e+00 6.7516e-01
9.0096e+00 1.1796e+00 9.0059e+00 1.1753e+00
9.0096e+00 1.7962e-01 9.0097e+00 1.7496e-01
9.5057e+00 5.9474e-01 9.5041e+00 5.9264e-01
9.5057e+00 1.0947e+00 9.5022e+00 1.0927e+00
9.5057e+00 9.4745e-02 9.5058e+00 9.2428e-02
1.0000e+01 5.0000e-01 9.9987e+00 5.0003e-01
1.0000e+01 1.0000e+00 9.9968e+00 1.0001e+00
1.0000e+01 0.0000e+00 1.0000e+01 0.0000e+00
1 2 3 4
2 5 6 3
4 3 7 8
3 6 9 7
8 7 10 11
7 9 12 10
11 10 13 14
10 12 15 13
14 13 16 17
13 15 18 16
17 16 19 20
16 18 21 19
20 19 22 23
19 21 24 22
23 22 25 26
22 24 27 25
26 25 28 29
25 27 30 28
29 28 31 32
28 30 33 31
32 31 34 35
31 33 36 34
35 34 37 38
34 36 39 37
38 37 40 41
37 39 42 40
41 40 43 44
40 42 45 43
44 43 46 47
43 45 48 46
47 46 49 50
46 48 51 49
50 49 52 53
49 51 54 52
53 52 55 56
52 54 57 55
56 55 58 59
55 57 60 58
59 58 61 62
58 60 63 61
ZONE N=63, E= 40, F=FEPOINT, ET=QUADRILATERAL, SOLUTIONTIME= 3.0000e+00
0.0000e+00 1.0000e+00 1.7976e-03 1.0005e+00
0.0000e+00 5.0000e-01 1.9114e-04 5.0033e-01
4.9432e-01 5.9474e-01 4.9454e-01 5.9347e-01
4.9432e-01 1.0947e+00 4.9635e-01 1.0936e+00
0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
4.9432e-01 9.4745e-02 4.9351e-01 9.2927e-02
9.9043e-01 6.7962e-01 9.9059e-01 6.7618e-01
9.9043e-01 1.1796e+00 9.9272e-01 1.1764e+00
9.9043e-01 1.7962e-01 9.8891e-01 1.7562e-01
1.4881e+00 7.5459e-01 1.4882e+00 7.4854e-01
1.4881e+00 1.2546e+00 1.4906e+00 1.2488e+00
1.4881e+00 2.5459e-01 1.4861e+00 2.4799e-01
1.9872e+00 8.1962e-01 1.9872e+00 8.1062e-01
1.9872e+00 1.3196e+00 1.9898e+00 1.3109e+00
1.9872e+00 3.1962e-01 1.9847e+00 3.1010e-01
2.4875e+00 8.7469e-01 2.4873e+00 8.6249e-01
2.4875e+00 1.3747e+00 2.4901e+00 1.3629e+00
2.4875e+00 3.7469e-01 2.4846e+00 3.6202e-01
2.9888e+00 9.1978e-01 2.9884e+00 9.0425e-01
2.9888e+00 1.4198e+00 2.9912e+00 1.4047e+00
2.9888e+00 4.1978e-01 2.9856e+00 4.0384e-01
3.4909e+00 9.5486e-01 3.4902e+00 9.3602e-01
3.4909e+00 1.4549e+00 3.4929e+00 1.4365e+00
3.4909e+00 4.5486e-01 3.4875e+00 4.3567e-01
3.9936e+00 9.7994e-01 3.9925e+00 9.5793e-01
3.9936e+00 1.4799e+00 3.9950e+00 1.4585e+00
3.9936e+00 4.7994e-01 3.9901e+00 4.5764e-01
4.4967e+00 9.9498e-01 4.4952e+00 9.7011e-01
4.4967e+00 1.4950e+00 4.4973e+00 1.4708e+00
4.4967e+00 4.9498e-01 4.4932e+00 4.6990e-01
5.0000e+00 1.0000e+00 4.9980e+00 9.7275e-01
5.0000e+00 1.5000e+00 4.9995e+00 1.4735e+00
5.0000e+00 5.0000e-01 4.9966e+00 4.7262e-01
5.5033e+00 9.9498e-01 5.5008e+00 9.6600e-01
5.5033e+00 1.4950e+00 5.5016e+00 1.4668e+00
5.5033e+00 4.9498e-01 5.5002e+00 4.6597e-01
6.0064e+00 9.7994e-01 6.0035e+00 9.5007e-01
6.0064e+00 1.4799e+00 6.0033e+00 1.4509e+00
6.0064e+00 4.7994e-01 6.0038e+00 4.5017e-01
6.5091e+00 9.5486e-01 6.5059e+00 9.2518e-01
6.5091e+00 1.4549e+00 6.5047e+00 1.4258e+00
6.5091e+00 4.5486e-01 6.5072e+00 4.2545e-01
7.0112e+00 9.1978e-01 7.0078e+00 8.9290e-01
7.0112e+00 1.4198e+00 7.0056e+00 1.3937e+00
7.0112e+00 4.1978e-01 7.0101e+00 3.9299e-01
7.5125e+00 8.7469e-01 7.5089e+00 8.5159e-01
7.5125e+00 1.3747e+00 7.5059e+00 1.3523e+00
7.5125e+00 3.7469e-01 7.5120e+00 3.5150e-01
8.0128e+00 8.1962e-01 8.0091e+00 8.0093e-01
8.0128e+00 1.3196e+00 8.0055e+00 1.3015e+00
8.0128e+00 3.1962e-01 8.0127e+00 3.0072e-01
8.5119e+00 7.5459e-01 8.5083e+00 7.4069e-01
8.5119e+00 1.2546e+00 8.5044e+00 1.2411e+00
8.5119e+00 2.5459e-01 8.5121e+00 2.4037e-01
9.0096e+00 6.7962e-01 9.0062e+00 6.7061e-01
9.0096e+00 1.1796e+00 9.0021e+00 1.1709e+00
9.0096e+00 1.7962e-01 9.0099e+00 1.7021e-01
9.5057e+00 5.9474e-01 9.5026e+00 5.9048e-01
9.5057e+00 1.0947e+00 9.4987e+00 1.0907e+00
9.5057e+00 9.4745e-02 9.5059e+00 9.0065e-02
1.0000e+01 5.0000e-01 9.9974e+00 5.0007e-01
1.0000e+01 1.0000e+00 9.9936e+00 1.0001e+00
1.0000e+01 0.0000e+00 1.0000e+01 0.0000e+00
1 2 3 4
2 5 6 3
4 3 7 8
3 6 9 7
8 7 10 11
7 9 12 10
11 10 13 14
10 12 15 13
14 13 16 17
13 15 18 16
17 16 19 20
16 18 21 19
20 19 22 23
19 21 24 22
23 22 25 26
22 24 27 25
26 25 28 29
25 27 30 28
29 28 31 32
28 30 33 31
32 31 34 35
31 33 36 34
35 34 37 38
34 36 39 37
38 37 40 41
37 39 42 40
41 40 43 44
40 42 45 43
44 43 46 47
43 45 48 46
47 46 49 50
46 48 51 49
50 49 52 53
49 51 54 52
53 52 55 56
52 54 57 55
56 55 58 59
55 57 60 58
59 58 61 62
58 60 63 61
ZONE N=63, E= 40, F=FEPOINT, ET=QUADRILATERAL, SOLUTIONTIME= 4.0000e+00
0.0000e+00 1.0000e+00 2.7793e-03 1.0007e+00
0.0000e+00 5.0000e-01 3.2294e-04 5.0050e-01
4.9432e-01 5.9474e-01 4.9469e-01 5.9279e-01
4.9432e-01 1.0947e+00 4.9746e-01 1.0931e+00
0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
4.9432e-01 9.4745e-02 4.9310e-01 9.1975e-02
9.9043e-01 6.7962e-01 9.9071e-01 6.7437e-01
9.9043e-01 1.1796e+00 9.9396e-01 1.1747e+00
9.9043e-01 1.7962e-01 9.8815e-01 1.7352e-01
1.4881e+00 7.5459e-01 1.4883e+00 7.4537e-01
1.4881e+00 1.2546e+00 1.4920e+00 1.2458e+00
1.4881e+00 2.5459e-01 1.4850e+00 2.4455e-01
1.9872e+00 8.1962e-01 1.9872e+00 8.0591e-01
